Commit Hash,NS,ND,NF,Entropy,LA,LD,LT,FIX,NDEV,AGE,NUC,EXP,REXP,SEXP,BUGLABEL
c8efc3f5b2d5387b6905257786710557f44ef2c4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87823c81f84fc551a0568c906f10d4260695b7ac,1,1,2,0.581321499,34,2,625,0,1,41245.5,2,746,2.48E-05,295,0
ae91940bf19c1c56091f4f76fc6766a375a96c8e,1,1,2,0.979868757,34,2,593,0,1,681,1,745,2.00E-05,294,0
d56b615556aeff9dad2ae8d7ed9888e9e6cfc6b8,1,1,3,1.152021485,32,1,1322,0,1,5693,1,744,1.98E-05,293,0
c75d71f55415368a6c7258152622759656cdd6ce,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ff3777aa9666dfa04af59df3dd1f6b558244e995,1,1,1,0,1,1,168,1,1,83346,1,357,3.80E-05,129,0
3f6e3085b6245ba310dcee96f90393ac3162868f,1,1,3,1.459147917,40,14,9813,0,2,40107,2,356,4.22E-05,131,1
3fc2e3809f9445aa07f5da8095d1bffd9a82bd43,1,1,1,0,3,1,317,1,1,498,1,356,2.80E-05,128,0
98ddb78cacc006182af0e7091df7c0b92a585a9b,1,1,2,0.426228657,19,4,8626,0,2,13095,2,356,2.86E-05,128,0
67286e27eef779445c4299b9842d7d05adbf46a6,1,1,3,1.351644115,8,1,9146,0,1,24530,1,356,2.75E-05,128,1
eb7b5ad868c902ac6128a4c44ad9bba7f6179631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13bb328b11fab9d3ee01585d07e0cad04962e042,1,1,1,0,42,0,1,0,0,0,0,743,3.63E-05,0,0
7e82645190d7fa871ec3e3d4c1fbb57cf10d56bd,1,1,1,0,0,1,390,0,1,5456,1,743,3.62E-05,292,0
f512d6870c7d98897fbda62e30b77c7e0f746cb0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36f37942c792b800ce15f9d3b1dd0b7364f386ef,1,1,2,0.811278124,2,6,9202,1,3,62552.5,2,1451,2.98E-05,252,0
6c6da14038ab0476375965392926298ef95734c3,1,1,1,0,1,1,2839,0,1,93,1,1615,2.87E-05,376,0
4598e621f3f727ce93c57565b109c72108faa988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0ebd2f76dfa6ee601539c43f5ed5c0a66d459878,1,1,3,0.543564443,15,1,65,0,1,14438,1,1614,2.48E-05,375,0
33b3b20b42f18ac596d9f2caec988fd8af14c81f,1,1,3,1.110374684,30,13,10072,0,4,105257,3,1613,2.47E-05,381,0
5569523d8c3cf0af27c5f8cb07e579f65e4c00df,1,1,2,0.337290067,15,1,406,0,1,57912,1,1612,1.60E-05,373,0
47adb59c68d6b8d3d3f021e5396a41f9d53472f5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
836a1509927666989248a50b2419844b6b788731,1,1,1,0,20,0,1,0,0,0,0,1611,3.05E-05,0,0
bcc87cff429d176c5c525a88b9ff80d3623f2092,1,1,8,1.10288657,3288,3,21015,1,1,17916,3,1610,2.85E-05,371,0
5025040d7f09d654e7977dff1724443e26d106e2,1,1,9,1.823539364,74,3,2588,0,2,62219.5,2,1609,1.74E-05,377,0
8f710c8cfb063d50b43cb9c96c830b0cf1f4964a,1,1,3,1.277376681,46,3,20679,0,1,74032,1,1609,1.93E-05,370,1
af28c9f99248bed1a7d08140ffb081aa3ced4fdf,1,1,2,0.838372938,52,4,4204,0,3,115750.5,2,1609,1.77E-05,370,0
4e2c7543e629a57db0e0a254d8bafbfef2a26226,1,1,1,0,1,0,870,0,0,0,0,445,1.98E-05,0,0
028c0ae6733e7405e2ee759283e54a1e3f2498b3,1,1,2,0.619382195,48,4,1338,0,1,37368,1,445,1.66E-05,70,0
af7afc823cdf93c21e2f3bfac08bb01555812b43,1,1,2,0.918295834,2,25,120,0,2,79788,1,741,1.69E-05,38,0
07b9734faa444fbb9028c4eec3321edb3ae89004,1,1,3,0.951813512,23,12,9733,0,3,104044.5,2,352,1.60E-05,127,0
6def281cdaeba1b94abba33f354e349d0ed363ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74828abbc0f417e2a1c31081a7d7158d17be9377,1,1,1,0,230,12,9430,0,3,72608,1,351,4.17E-05,7,0
3468fc3913ad3c298e3de434f91c7a51d617d070,1,1,3,1.584962501,18,18,26192,1,1,150214,3,350,4.08E-05,123,0
c9b0a141ed7d915b23d31bc0fc57e448035a14ff,1,1,2,0.566509507,13,2,395,0,1,7402,1,350,3.76E-05,123,0
b4f07ccb3648b14d42197e0131f4dc2b68556e50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28e94921d1ce419f1c01a85a0aba53690e8cbd51,1,1,2,0.970950594,1,4,3742,1,2,36899,2,56,4.18E-05,50,0
5534615b86b08c85619d742587e5c84ee4ade45f,1,1,2,0.863120569,142,12,20304,0,1,41374,1,55,3.80E-05,49,1
b3de75364e27deac2912c44aa899a8cda9a55e91,1,1,2,0.764204507,7,2,13,0,1,59729,1,55,2.93E-05,49,1
ea88c445341704e422525139729315fda7f88c08,1,1,1,0,1,1,139,0,1,59610,1,55,2.92E-05,49,0
101641d73df18b1ae9e5b23db72544e42bcac6b5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495d313a008b146156f2c8282e229a272d5e4086,1,1,2,0.832945824,45,8,29402,0,1,112501.5,2,1599,2.40E-05,567,0
4c744a9171b464df58ed53dccda6f8aa861e8b92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3f2bb6b6308d413071c3d919aeca2b5a158d28d8,1,1,3,1.572623664,23,10,21952,0,2,72952,2,1598,1.98E-05,566,0
bf6eb2b0d1b412ca3d06088acab949c4a481ef97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c1179fd4eb3d06fceddf8bfaf34d74c73822f9b4,1,1,1,0,1,1,870,0,1,10234,1,740,1.93E-05,291,0
66c2c6c14d973aed3d88ea6b241cf84f7288c544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7fc9a7b74e42e1c3117805ab342023d6dfb1fec2,1,1,3,1.251629167,0,6,22134,0,2,93723.33333,3,52,1.81E-05,46,0
75053ca53c5a2223c548b3e043453ee9fe89ecbd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03105aa1a5cd02b91943dc84223e600cd2e5a6f5,1,1,1,0,43,43,2142,1,1,7999,1,739,3.43E-05,290,0
168e1d7044d99d18ed7db1ae097b04e66033c9b8,1,1,2,0.108023195,139,1,2488,1,1,15393,1,51,3.93E-05,45,1
55924479cf6442fb81c78c1f00509e4ca9de4d90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bfede52a450c34f85e25d2788ff9966f0085c050,1,1,1,0,1,1,25,0,1,671,1,348,2.85E-05,9,0
2039bd19de527b0c0cd2e0521d40bb0552004775,1,1,1,0,154,154,18209,0,1,73681,1,738,2.01E-05,289,0
e4777e09bbb59ae602f81e73d2beff46952d54ed,1,1,2,0.764204507,6,3,18020,1,2,17290.5,2,50,3.50E-05,44,0
de3331d35c98c54837b6ad1f17255d9bde3e3251,1,1,2,0.195909271,65,1,9,0,1,17568,1,49,3.68E-05,43,0
e05ab6e6f9e52b7f545c950a7dbe5bb17c73113f,1,1,1,0,1,3,446,0,2,32148,1,48,3.68E-05,42,0
4452c01c59ec7d04250e2ff8d45c46f9dd6ccb73,1,1,2,0.884963636,14,19,7765,1,1,94086.5,2,347,2.16E-05,121,0
8656ee5e050caa7708e7ca0ce07544cd7b4b9a62,1,1,4,1.781888713,45,2,23482,0,2,83294,2,1606,2.07E-05,367,0
75ef2afafd3be3a88e714fe324c3bee500c0b240,1,1,2,0.918295834,3,3,9208,1,1,85592,2,1605,1.89E-05,366,0
2165281f70c14bee9cf51efab7ee5daf167bc0b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8fff0e79a9b5b7eaadc8293baee72540da512a63,1,1,1,0,1,0,51,0,0,0,0,1604,1.63E-05,0,0
a758df3c5c40ccb01bd124dde26882a97063a65f,1,1,2,0.795040279,23,2,977,0,2,90911,1,1603,2.36E-05,365,0
61ca3eafedbe187733ab7fe4496239be91afaffb,1,1,2,1,19,1,959,0,1,72288,1,1603,1.69E-05,365,0
b17bcdd2acd9b1745b7af0bda4606cfa74eaad2e,1,1,2,0.961236605,12,1,1608,0,1,67594,1,1603,1.61E-05,365,1
b00ef4725cdead51f9e13b2fe40b2f43e62743e3,1,1,1,0,17,3,121,0,2,75071,1,1600,1.60E-05,362,0
914519ea35d293fa0d4311a270e544f2263c34cf,1,1,1,0,2,1,869,0,1,81368,1,1600,2.53E-05,362,1
958af6e8da1cda7baa3e0365a73f55a876b86abe,1,1,3,1.108210806,196,9,9337,0,3,66338,2,1450,2.69E-05,251,1
e09a3f09d18cecf9a21f805ae67bf0812cc59ccd,1,1,5,2.118184386,342,40,10994,0,8,271932,5,1450,1.70E-05,251,1
2db6f7941dd037cf52ac1c3591381a818e610ec5,1,1,5,1.899530177,85,7,30477,0,1,56306.6,5,1597,1.66E-05,565,0
c48d9fa2cda6fb25a1daabfbf12d00003c2274d5,1,1,1,0,1,0,21,1,0,0,0,47,2.44E-05,0,0
2a1b02a3073213204e7ebfcd85d2234b1c0bf323,1,1,1,0,1,1,21,1,1,83538,1,46,1.92E-05,40,0
9fd26d174412ca2e4d77da004010c630ee5cd0d9,1,1,1,0,1,1,1092,1,1,60245,1,401,1.81E-05,170,0
0a08971e75a49fb5cd9931f7bfab989d21ce0d3e,1,1,1,0,6,6,1092,1,1,66857,1,346,1.67E-05,120,0
8d94f71f528f6009822d61dd64ff51c22f014604,1,1,1,0,3,0,70,0,0,0,0,737,1.62E-05,0,1
53527a3635a00f0eda14083b9f24e12d67fe4c15,1,1,1,0,20,0,1,0,0,0,0,736,3.98E-05,0,0
645d3dbb90a0ae9cd1ce70824cb6f9d3376f6f89,1,1,1,0,154,0,18055,0,0,0,0,735,3.61E-05,0,0
4f951f2acc9c01ee6431b20fa19a7a38fc20ff7a,1,1,2,0.999916596,93,0,7238,0,0,0,0,45,2.77E-05,0,0
8ac654c86aacab6d588569f96a94fe3eaf8a4d5d,1,1,4,1.138712973,38,0,1239,0,0,0,0,400,2.71E-05,0,0
b02bd7c97f676e38e5c2d7593bb76d7d8bb79116,1,1,1,0,3,2,279,0,1,131237,1,1598,1.95E-05,360,0
4c506c6f084d8e4ef8121e2abba78c8ea53a7ada,1,1,2,0.994768885,94,0,8821,0,0,0,0,1597,1.94E-05,0,1
b394298a0fb99c81b72cf531bbe4d6037aafecf5,1,1,1,0,0,1,57,0,1,73792,1,1596,1.84E-05,358,0
45808edead77facf8ab8b5ffd375cc9e7514ed84,1,1,2,0.144899618,97,0,8724,0,0,0,0,1595,1.62E-05,0,1
60d176204042cb259d73520d726606743afacd96,1,1,1,0,58,0,6878,0,0,0,0,1595,3.45E-05,0,1
f451ae13c0466298f511e24640b77b79f613517d,1,1,4,0.845564702,62,32,8982,0,5,284302,1,1595,2.45E-05,357,1
6784a7c629c96cb8ac436e57f64bc4836c6cfc81,1,1,2,0.988478323,101,2,8555,0,1,62112.5,2,1595,2.04E-05,357,0
578144c7eaafef7197aba4287a09aaa2aab32ef1,1,1,2,1,2,2,2443,1,1,15930,2,345,2.87E-05,119,0
b40827631b10692f2d73250957174fee60dc47ef,1,1,1,0,2,2,6811,0,2,75862,1,443,1.98E-05,68,0
fa7aef20f71285a42c0fd8fc318744a43e571ac3,1,1,1,0,5,45,473,1,2,11821,1,1448,3.03E-05,249,0
223f4f2256e7eb50431fd20fc03876490ba633bd,1,1,1,0,102,12,383,0,4,216154,1,1596,2.72E-05,564,1
58ab799c43ed4b4db167493f793e898c41cf3102,1,1,1,0,6,10,387,1,2,94012,1,1591,1.98E-05,353,0
5873f835a8cead4b6c918f657b9adef418868dcb,1,1,1,0,8,169,6972,0,1,337021,1,1591,1.74E-05,353,0
675d3975f62319bb105f9dcf1704f9b740fc1370,1,1,1,0,18,5,374,0,2,75137,1,1591,1.69E-05,353,1
cdb0245f9a0e51e97051a68eb73662f3b96d0cb6,1,1,2,0.999900157,21,64,8759,0,1,14742,2,1591,3.33E-05,353,0
79ffe998bd2b5a604a2279e94a87935541b78feb,1,1,1,0,9,6,1783,0,1,1298,1,1587,3.41E-05,349,0
7ee21083b1cd9ad38861131f43641b8ffc5116e9,1,1,2,0.440909896,252,175,8679,0,7,155310,2,1586,3.48E-05,348,1
8fe0ec369fe1a7d15fbaeb88f7bffbb865703507,1,1,1,0,78,55,351,0,5,401205,1,1447,3.55E-05,248,0
c722966882ab68e87c245a69ee8f29da486b9602,1,1,1,0,4,0,1744,0,0,0,0,1585,2.73E-05,0,0
ce1e0ad1945653533ce08c57c1d5cf8acac7c993,1,1,1,0,54,0,297,0,0,0,0,1584,2.56E-05,0,0
3fd06a90a465ae2008331421fec108a39126cba1,1,1,1,0,5,4,296,0,1,8070,1,1446,2.51E-05,247,0
5d917c89d3a80c3bf887e357ac563a6c5b4907ef,1,1,1,0,3,3,296,0,1,3849,1,1584,2.44E-05,346,0
ba5c4175cd99955c0ed490c38c0b6d59e938b26e,1,1,1,0,24,36,1756,0,5,448974,1,1584,2.43E-05,346,0
d97e4251ccaa0a034f28064136d2305c55c940e0,1,1,3,1.177022555,14,8,3350,0,2,31240,1,1595,2.26E-05,563,0
811754361d68cc9858e54904c05d019ba9fba59e,1,1,1,0,9,9,296,0,1,8806,1,1445,2.33E-05,246,0
049b41c60deb61953ef69d87566f88e8114f887a,1,1,1,0,108,108,6931,1,0,0,0,1581,2.32E-05,0,0
7fa15106a1de9c95c241ef806e91ed48df240402,1,1,1,0,6,6,1754,0,2,88718,1,1581,2.32E-05,343,0
4574545adb2fe8dd7bff22eb1d62effa17a7fb92,1,1,1,0,1,1,296,1,1,588,1,1445,2.22E-05,246,0
a7c5d1b877e2ed6d906501b34bf4024d88ea3b24,1,1,1,0,12,12,296,0,1,61249,1,1445,2.20E-05,246,0
da1f0e2c92a93f73d1df9efdfaff7ba5a651d730,1,1,2,0.544752817,223,367,8829,0,5,303401,2,1581,2.19E-05,343,0
eeff6c80d05e76a2bc8ba5e9f0d72e390d5439fe,1,1,1,0,66,57,287,0,2,332362,1,1445,2.17E-05,246,0
c4f1c235311aba5b141160771862ad5fd3ca5d61,1,1,2,0.57700425,47,4,8786,0,2,16057,1,1578,1.99E-05,340,0
d4976f3881dee45abb9bb375379e32fc1239715a,1,1,1,0,10,107,384,1,3,146294,1,1441,1.98E-05,242,0
07c153bd947691a70d758f9d3b7e132b50db5705,1,1,1,0,0,4,1683,1,1,1839,1,1577,1.99E-05,339,0
c3c9a664f7169cd9054f8bc92505111b5434275e,1,1,1,0,42,74,7139,1,3,28227,1,1577,1.99E-05,339,0
309067cb06e58fc2ddc046c099b8b1af0c73d14c,1,1,2,0.711180663,31,82,8873,1,1,50627,2,1577,1.99E-05,339,0
6f8aa033c37ff15c7eebe02fc16b91e4ac651673,1,1,2,0.620076018,169,376,9080,0,2,137611.5,2,1577,1.99E-05,339,1
db28a87db7eb7c72b583df6eefd24cb1eaf738b0,1,1,3,1.053591578,221,202,3321,0,8,478940.5,2,1594,1.98E-05,562,1
f15ff21510246eb9ed4a975868852553eb9ff876,1,1,2,0.702466551,11,10,7719,1,1,122432,2,1577,1.62E-05,339,1
c6ce930aaeb18785cecdd35ac72a2d59fef6044a,1,1,2,1,2,0,1602,1,0,0,0,1593,1.60E-05,0,0
a9112ec4932699ab3a0d632cefdf7a505cace4d5,1,1,2,0.948726247,144,139,2096,0,3,82687.5,2,1572,1.60E-05,334,1
cb610872ce62252ecde40e9b53ce9970a2aa3874,1,1,3,0.786236007,29,160,7894,1,2,153608.3333,3,1593,1.64E-05,561,0
f8115488ecd5b091f0f0d77c4bd3f96420909ba7,1,1,1,0,4,5,386,1,2,32659,1,1440,3.17E-05,241,0
2735a9567481033c1318cc062a4383f59ad05a51,1,1,1,0,140,18,264,1,2,167592,1,1439,3.17E-05,240,1
7291fe5853a1ca6c63f7d060cbf8894f426793a7,1,1,2,0.163089387,256,78,9000,1,6,116256,2,399,2.86E-05,168,0
27328395a253b0f0ed427ca84f7f2b1dae5e65e9,1,1,2,0.189403708,233,353,7918,0,7,409308.5,2,1591,2.36E-05,559,0
0bd87451fde6b76e3f8708f81307870371bc95cf,1,1,2,0.580971543,107,102,1598,1,4,102736.5,2,1590,2.24E-05,558,0
10bee536940f71d0b448c6c6b7399d550973ced4,1,1,2,0.982408728,98,56,1933,0,4,192573.5,2,398,2.04E-05,167,1
ab398e9cae1565c5b8bd066eb2cb59e498be9e18,1,1,2,0.579763675,71,23,1550,0,3,47483.5,2,1571,1.99E-05,333,1
b1c75fa9742ca943cac6f8876a08d3fdf90796a8,1,1,1,0,16,9,7401,1,3,111340,1,1589,1.66E-05,557,0
fda9ca3548430530a6550d6d5905cc9e747c52a7,1,1,1,0,6,1,1651,0,1,7673,1,1571,1.65E-05,333,1
28aafab9dbec93afc2d2faef74bd67ce052edb08,1,1,3,0.901829248,163,142,1806,0,7,213568,3,1569,1.65E-05,331,1
b566b67d65f2671388644b915ddcec3d093bb6a1,1,1,4,0.701339424,515,26,8543,0,3,68227.25,4,1588,1.64E-05,556,1
3bbf9fa71caa7e22f281faea0faf25577c32641c,1,1,3,1.456099373,54,31,8878,0,1,59114,3,1569,1.60E-05,331,1
2fa5cc4e56dd4887d2c863b03431fa37016a7754,1,1,2,0.845350937,11,11,1529,0,1,982,2,1567,1.60E-05,329,0
e70af10be120e590517f0fe9e9023d4083b269bc,1,1,1,0,29,10,259,1,2,42583,1,1438,3.12E-05,239,1
4ea02fe1aa11c3366f829ce065898afcafc02593,1,1,1,0,29,6,236,0,4,93395,1,397,2.94E-05,166,1
fccb2efa7289cab579cfd543d15a43e185b743db,1,1,3,1.470564717,80,7,8763,0,2,53014.5,2,1566,2.91E-05,328,1
5f9426922c68e14250eabc2849731a137daa47e9,1,1,2,0.533853091,254,1,1223,0,1,18032,1,1587,2.88E-05,555,0
62adbf924dcf79628dd64cc16e08df74df9479dc,1,1,3,1.029446231,162,11,8915,0,1,12707.33333,3,1587,1.99E-05,555,0
fab01024ce9da4afc8e4d8790d2247e40034a121,1,1,2,0.811278124,4,0,2439,0,0,0,0,1587,1.67E-05,0,0
6a3481edddeba00caf148af38f3ff0af4d9a36d2,1,1,2,0.503258335,26,1,2414,0,1,62991,1,1587,1.60E-05,555,0
850d007b551ce10d9915d38e7f4536d5dc870ee6,1,1,2,0.863120569,6,1,18549,0,1,59288,1,1583,1.60E-05,551,0
405bdc04a71b9fa7fac95ecff0c3220be7960889,1,1,2,0.988283611,54,1,1476,0,1,55868,1,1565,1.62E-05,327,0
9f9f0fcaba5147a4012ee63d1c655a2a259bf367,1,1,2,0.297472249,19,0,1457,0,0,0,0,1565,1.62E-05,0,0
f4a356febf444e2c581e4cc4f32f13d2498fff3b,1,1,2,0.918295834,3,0,516,0,0,0,0,1582,1.64E-05,0,0
04cf4b032e3aa04c5ec31c333907a03218ee3056,1,1,4,1.71459971,46,0,742,0,0,0,0,442,3.53E-05,0,0
1b595f13db902d5dbf024d13bea7df5cde771057,1,1,2,0.391243564,13,0,6657,0,0,0,0,442,1.63E-05,0,0
19ec56fc949694a86131d4e4453f2ed2ec09bacc,1,1,2,0.764204507,18,9,723,0,1,27433,1,442,1.64E-05,67,0
2185de1c591cb25f2b856c10a95938081a2967a2,1,1,3,1.446670668,35,0,771,0,0,0,0,442,1.64E-05,0,0
d18e6284d366235d46be232447f6d40ec287d895,1,1,1,0,73,59,9416,0,2,215698,1,44,1.66E-05,5,0
d49bcf29a117f9903a0f50a8f7c6363e87cad87b,1,1,28,3.109101141,1015,895,26385,0,5,137876.2,15,43,2.83E-05,41,0
ce52b7a818508647ba4097ea35e71e1a75c777c2,1,1,2,1,2,2,2990,0,1,34038,2,42,3.11E-05,37,0
500478be115ceb06778f51b6e2bd8830cfdaade9,1,1,2,0.970950594,48,7,11113,0,1,1000,1,438,3.95E-05,63,0
09b913ad580154500628ef33738d7e3d5224d82e,1,1,3,1.091636202,52,9,11134,1,1,10761.5,2,438,3.74E-05,63,0
bfcf9057cbd7e29245cffa6d157555c193e2121f,1,1,3,0.953013885,14,5,11125,0,1,22552,3,438,3.33E-05,63,0
c858205e17c8cad0a538eaab93bc4b901d0b5021,1,1,1,0,31,7,8825,0,1,30329,1,438,3.24E-05,63,0
bb63f5bfd1331a99784ab3269268fd14ad79b424,1,1,2,0.435613373,41,37,8864,0,1,22125,2,438,3.02E-05,63,0
70c97a61bafc9d5436a602857f4a63adee706799,1,1,3,1.034338279,83,66,11071,0,1,4201,2,438,2.91E-05,63,0
ecc0996798aa8679c8c6cf3b448f69094b7d0a3e,1,1,1,0,5,1,18048,0,1,82696,1,734,2.95E-05,285,0
2a0720689911ebd20cf280dc8221e81732f7a957,1,1,3,0.352390114,262,45,9360,0,5,74514,2,733,2.50E-05,313,0
2f8476c3c6b3d5b5248b576aff4de7ba92752763,1,1,3,1.463458299,16,14,7744,0,1,3739,3,732,2.47E-05,283,0
8d647d140993fba8b44f5aa4c98cf40cb206fc71,1,1,4,1.52436518,142,3,11682,0,1,1569,2,432,2.45E-05,57,0
0f9013709887b1725a271b9a04666aa45e254574,1,1,5,1.151075859,216,1,12287,1,1,1580,1,432,2.38E-05,57,1
c6a88418f870625681911b995c81e54404eeaa29,1,1,3,1.515541327,26,10,10758,0,1,5658,3,432,1.98E-05,57,0
5b93e0c32c7e3f44a324c7a7b5e11b5ba0a9afb8,1,1,3,1.389182523,18,16,7742,0,3,29728,3,731,2.23E-05,282,0
f8fa203b8e49b5433b6b356e0b0259cc77bee08d,1,1,4,1.608927258,81,4,9137,0,2,85534,1,730,2.13E-05,281,0
8c0d9c9b9b03799aa5dd107bc3ec42d8967352f1,1,1,4,1.02536368,65,4,8774,0,3,16121.5,2,730,2.02E-05,281,0
7ffffac48df58626ff86501e331428cc47b392df,1,1,2,0.940285959,56,0,927,0,0,0,0,730,1.98E-05,0,0
93c93c57e809ebcebc075463e435c3e7eed1da67,1,1,3,1.383099991,34,0,2225,0,0,0,0,730,1.99E-05,0,0
059dc312d9345b928ce436de6078dcfb63469fc9,1,1,2,0.784992089,43,4,888,0,1,2411,1,730,1.88E-05,281,0
17efbc2b331caa1a429198755bd72500607da175,1,1,1,0,28,0,618,0,0,0,0,730,1.73E-05,0,0
cbbbba0468b6dddafc5be11eb95264006ff00f35,1,1,4,1.492200069,78,3,10740,0,3,59682,2,429,1.89E-05,54,0
b14cfd45de7bcd6a33ad6edaa5575e0cdcc220db,1,1,3,0.961236605,12,1,10674,0,1,451,1,429,1.83E-05,54,0
f1744c5532306cb14a485b654b98ca4fb3cc099f,1,1,3,1.130781758,56,7,11366,0,1,942,2,429,1.80E-05,54,0
71dc9e3af2c706fc901a2229d61c8eb6091fb062,1,1,2,0.721928095,5,0,1913,0,0,0,0,429,1.75E-05,0,0
fb8e1d41b98a9743f473dd89859024811ee788e9,1,1,2,0.881290899,49,1,10580,0,1,64036,1,429,1.74E-05,54,0
1f9ac0cf57784fe71ba36e3f8711769bb59dc890,1,1,2,0.998635964,15,8,2407,1,1,111410.5,2,344,1.88E-05,118,0
c9bb98b29869c8a55fcafcb274e7ae434b0c6df3,1,1,5,2.114471025,27,14,14151,0,2,67754.8,5,424,1.63E-05,49,0
e8f97d334fb9ba4c4beb7e4e28727652ab417af1,1,1,2,0.930586129,26,0,1888,0,0,0,0,423,3.96E-05,0,0
3758d51942a1c4167e9ad495eabfba88ce4560eb,1,1,2,0.988110837,35,4,1857,0,3,62783.5,2,422,3.94E-05,47,0
527e6429854a18e79e4ae71003a47f9162e35e25,1,1,3,1.384431504,41,7,835,0,1,13889,2,421,3.69E-05,46,0
ff4e71d7e0f4679da5ec3af3b5453f3f9cc21f80,1,1,2,0.995148096,61,0,1796,0,0,0,0,420,2.69E-05,0,0
7c882de57b1b2df07fb08f9a747b95037a659515,1,1,2,0.996038361,108,0,8421,0,0,0,0,419,2.22E-05,0,1
53c72420b3874834559d357449b23fa0b11d21be,1,1,2,0.183122068,34,2,10493,0,1,2247,1,418,2.16E-05,43,0
10d1782b82e5a3fac9da3e9eb13ffa524939b035,1,1,3,0.863120569,12,2,10484,0,1,588,1,417,2.04E-05,42,0
bfb0411fe9c3ddd905f3643ae94713138c844083,1,1,3,1.519046164,21,0,11200,0,0,0,0,416,2.01E-05,0,1
67a8e17e87ecd01ae16905b831656c6026744577,1,1,2,0.999142104,68,19,785,0,1,6657,1,415,1.98E-05,40,0
fb843cbe61af391d1fde909c33cb5da223933c37,1,1,1,0,34,11,607,1,5,234000,1,414,1.98E-05,39,0
5c1d2aebfd22ef7a67b56ca9d55af896931dde3f,1,1,3,0.881290899,59,1,818,0,1,68490,1,413,1.82E-05,38,0
0b7886786dbb630be2b14cab23e9424cb83de3d2,1,1,1,0,1,1,571,1,1,12322,1,41,1.99E-05,3,0
d5b08cd43409969c9de19de627ddfb9aef0fe685,1,1,2,0.619382195,10,3,604,1,1,4290.5,2,412,1.63E-05,20,0
e95e428c0bab032a6d0ccde3460ee30a935794f3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5e879cb991e51a86c419ef5132ba75856abf99fc,1,1,1,0,1,1,42,0,1,65166,1,343,1.61E-05,117,0
4ccacca48277a984b9a6396006c3d0d57072ebf4,1,1,3,1.224394445,15,3,1352,1,1,61657,1,343,1.61E-05,117,0
37dfec73b656bace4b89999ea9c3ed94d16a0046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5ff8a31abbfefc1f187c062d9ed7ba5435ab7f26,1,1,1,0,0,51,6986,0,0,0,0,411,1.64E-05,0,0
f72ebf7ce488674d6d8adeef7fb2018815042f31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6561516659d5f7628343b4b2227bfb9e56d9e6f0,1,1,1,0,1,1,42,0,1,8299,1,341,2.57E-05,115,0
02de50a4e705dd084899bb36e4d0687b9c321104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19212e1e313659cefeabf65f337c5ab0baf5529d,1,1,1,0,1,1,42,1,1,605,1,340,1.98E-05,114,0
0d5d616587e5c114a6b3912d39b31f0148853391,1,1,1,0,1,1,42,0,1,80521,1,339,1.98E-05,113,1
5bbfb0fce231049183d77857d3a6b6bd7d26886a,1,1,2,0.965636133,20,3,1440,0,1,81078,1,396,1.65E-05,165,0
e4ba6b773c25583bfe55df71ef8b8bdfed67bf22,1,1,2,0.997081695,105,68,8558,0,3,229355,2,395,1.60E-05,164,0
87ce9363f596574e23761c066b0ed01f7def8742,1,1,2,0.677380947,130,49,7875,1,5,54588.5,2,1437,3.61E-05,238,0
450eb1c159fb6dd7c879469c5a4e6ccafa7fd8aa,1,1,2,1,2,2,7322,0,1,23557,2,394,4.08E-05,163,0
eb3a33cd9d435b69a490b546de458b927fb771fc,1,1,2,0.650022422,6,0,7316,0,0,0,0,393,2.88E-05,0,0
79cf851e6e014e3a3b8a9ce14fac33aab6bd7c33,1,1,2,0.591672779,7,0,7173,0,0,0,0,392,2.80E-05,0,0
ac7028e916d906e1606a778f2b186ec409d4cd75,1,1,1,0,3,3,1908,0,1,15683,1,391,2.67E-05,160,1
cb9fb2d35da81e0eb15ef169c5deeda328a53628,1,1,3,1.196420947,19,5,2508,0,2,67730.5,2,390,2.36E-05,159,1
c87d560c9b2d94ace62f0474fb24b2318bde7e70,1,1,1,0,7,1,2760,0,1,64166,1,389,2.19E-05,158,0
469458f86567f3aab0bef21163bccfb164b11717,1,1,2,0.870864469,23,1,2372,0,1,58352,1,388,2.14E-05,157,0
d069a7d8b636e564bc0fa29a8d4ba01950daf4e4,1,1,3,1.407618614,32,1,2455,0,1,56209,1,387,2.01E-05,156,0
